iteration,cost,wirecount,intersectioncount
2220,3448613,13913,11449
2221,3857369,15269,12807
2222,3840509,15209,12751
2223,3233375,13175,10734
2224,3467567,13967,11512
2225,3678271,14671,12212
2226,3575033,14333,11869
2227,3167765,12965,10516
2228,3362817,13617,11164
2229,3718599,14799,12346
2230,3578037,14337,11879
2231,3600921,14421,11955
2232,3468477,13977,11515
2233,3201787,13087,10629
2234,4338669,16869,14406
2235,3174993,12993,10540
2236,3335737,13537,11074
2237,3451021,13921,11457
2238,3367041,13641,11178
2239,3463655,13955,11499
2240,3370041,13641,11188
2241,4104493,16093,13628
2242,3326695,13495,11044
2243,3410083,13783,11321
2244,3775193,14993,12534
2245,4113219,16119,13657
2246,3113291,12791,10335
2247,3632823,14523,12061
2248,3292073,13373,10929
2249,3316763,13463,11011
2250,3769175,14975,12514
2251,3332723,13523,11064
2252,4421147,17147,14680
2253,4096367,16067,13601
2254,3154831,12931,10473
2255,4101177,16077,13617
2256,3153317,12917,10468
2257,4258601,16601,14140
2258,3640645,14545,12087
2259,3644257,14557,12099
2260,2881215,12015,9564
2261,3377869,13669,11214
2262,3535603,14203,11738
2263,2910425,12125,9661
2264,3608745,14445,11981
2265,3399247,13747,11285
2266,3861887,15287,12822
2267,4005763,15763,13300
2268,4517161,17461,14999
2269,3351075,13575,11125
2270,3319465,13465,11020
2271,3870013,15313,12849
2272,3092813,12713,10267
2273,3941641,15541,13087
2274,2749655,11555,9127
2275,3665331,14631,12169
2276,3590381,14381,11920
2277,3564793,14293,11835
2278,3644561,14561,12100
2279,3985593,15693,13233
2280,3004613,12413,9974
2281,3655399,14599,12136
2282,2968507,12307,9854
2283,4092755,16055,13589
2284,3738163,14863,12411
2285,3800481,15081,12618
2286,3728245,14845,12378
2287,3485027,14027,11570
2288,3454627,13927,11469
2289,3279445,13345,10887
2290,3661411,14611,12156
2291,3699045,14745,12281
2292,3572927,14327,11862
2293,3876033,15333,12869
2294,3235501,13201,10741
2295,3494963,14063,11603
2296,3572917,14317,11862
2297,4698367,18067,15601
2298,3009423,12423,9990
2299,3099141,12741,10288
2300,3499773,14073,11619
2301,3333305,13505,11066
2302,3867603,15303,12841
2303,3752321,14921,12458
2304,4081615,16015,13552
2305,3415473,13773,11339
2306,3376361,13661,11209
2307,3294793,13393,10938
2308,3141279,12879,10428
2309,3808007,15107,12643
2310,3448005,13905,11447
2311,3729733,14833,12383
2312,3979277,15677,13212
2313,3245707,13207,10775
2314,3127427,12827,10382
2315,3706265,14765,12305
2316,3691823,14723,12257
2317,3648475,14575,12113
2318,3802885,15085,12626
2319,3406167,13767,11308
2320,3235497,13197,10741
2321,3473885,13985,11533
2322,4061749,15949,13486
2323,3609341,14441,11983
2324,4082517,16017,13555
2325,3309847,13447,10988
2326,3013663,12463,10004
2327,4039477,15877,13412
2328,4090633,16033,13582
2329,4122855,16155,13689
2330,3566907,14307,11842
2331,3290281,13381,10923
2332,3022377,12477,10033
2333,3843525,15225,12761
2334,3522051,14151,11693
2335,3186437,13037,10578
2336,3198461,13061,10618
2337,3783925,15025,12563
2338,3146399,12899,10445
2339,3667131,14631,12175
2340,3390815,13715,11257
2341,3975659,15659,13200
2342,3020585,12485,10027
2343,3955797,15597,13134
2344,3292989,13389,10932
2345,3233387,13187,10734
2346,3392617,13717,11263
2347,3516639,14139,11675
2348,3180411,13011,10558
2349,4056029,15929,13467
2350,4018709,15809,13343
2351,3888369,15369,12910
2352,3875733,15333,12868
2353,3540115,14215,11753
2354,3878443,15343,12877
2355,3431753,13853,11393
2356,3693921,14721,12264
2357,3494065,14065,11600
2358,3272209,13309,10863
2359,3800177,15077,12617
2360,3656597,14597,12140
2361,3702957,14757,12294
2362,3913955,15455,12995
2363,2720771,11471,9031
2364,3752625,14925,12459
2365,3376961,13661,11211
2366,3562375,14275,11827
2367,3033221,12521,10069
2368,3099131,12731,10288
2369,2771641,11641,9200
2370,3142791,12891,10433
2371,3332713,13513,11064
2372,3094635,12735,10273
2373,3409481,13781,11319
2374,2763219,11619,9172
2375,3826063,15163,12703
2376,3749611,14911,12449
2377,3370643,13643,11190
2378,3698743,14743,12280
2379,3367039,13639,11178
2380,3164461,12961,10505
2381,3547331,14231,11777
2382,3562977,14277,11829
2383,3193653,13053,10602
2384,3146381,12881,10445
2385,2784279,11679,9242
2386,3593393,14393,11930
2387,4325427,16827,14362
2388,4161683,16283,13818
2389,3532275,14175,11727
2390,3594297,14397,11933
2391,3851351,15251,12787
2392,3472379,13979,11528
2393,3424229,13829,11368
2394,3104263,12763,10305
2395,4421449,17149,14681
2396,3662025,14625,12158
2397,3224317,13117,10704
2398,3486837,14037,11576
2399,3227371,13171,10714
2400,3786637,15037,12572
2401,3721317,14817,12355
2402,3255049,13249,10806
2403,3720717,14817,12353
2404,3785131,15031,12567
2405,2854721,11921,9476
2406,3894999,15399,12932
2407,3579239,14339,11883
2408,3466969,13969,11510
2409,3529883,14183,11719
2410,3490745,14045,11589
2411,3776699,14999,12539
2412,3213809,13109,10669
2413,3479603,14003,11552
2414,3416701,13801,11343
2415,3692427,14727,12259
2416,3917569,15469,13007
2417,4078303,16003,13541
2418,4130681,16181,13715
2419,3504293,14093,11634
2420,3276133,13333,10876
2421,3143083,12883,10434
2422,3452525,13925,11462
2423,3793861,15061,12596
2424,3668339,14639,12179
2425,4198707,16407,13941
2426,2931489,12189,9731
2427,3784531,15031,12565
2428,3848339,15239,12777
2429,3163861,12961,10503
2430,3457937,13937,11480
2431,3806501,15101,12638
2432,4094553,16053,13595
2433,3335735,13535,11074
2434,3417003,13803,11344
2435,3409771,13771,11320
2436,3357105,13605,11145
2437,3271603,13303,10861
2438,3370649,13649,11190
2439,3368843,13643,11184
2440,3478399,13999,11548
2441,3572627,14327,11861
2442,3529879,14179,11719
2443,4551479,17579,15113
2444,3467569,13969,11512
2445,3717709,14809,12343
2446,3653889,14589,12131
2447,3542523,14223,11761
2448,3663221,14621,12162
2449,3779411,15011,12548
2450,3758643,14943,12479
2451,3727941,14841,12377
2452,3109681,12781,10323
2453,2746361,11561,9116
2454,3327909,13509,11048
2455,3887771,15371,12908
2456,4037671,15871,13406
2457,3780313,15013,12551
2458,3566003,14303,11839
2459,3695731,14731,12270
2460,3966025,15625,13168
2461,4041883,15883,13420
2462,3216831,13131,10679
2463,3728529,14829,12379
2464,3312547,13447,10997
2465,4045195,15895,13431
2466,3379979,13679,11221
2467,3489841,14041,11586
2468,3576831,14331,11875
2469,3427831,13831,11380
2470,3104557,12757,10306
2471,3771583,14983,12522
2472,3442591,13891,11429
2473,4092145,16045,13587
2474,3909745,15445,12981
2475,3230973,13173,10726
2476,4001847,15747,13287
2477,3662021,14621,12158
2478,3080175,12675,10225
2479,3141277,12877,10428
2480,3366737,13637,11177
2481,3885665,15365,12901
2482,3462459,13959,11495
2483,2897167,12067,9617
2484,3457635,13935,11479
2485,3571719,14319,11858
2486,3531379,14179,11724
2487,3099127,12727,10288
2488,3809509,15109,12648
2489,3611145,14445,11989
2490,3144295,12895,10438
2491,4127367,16167,13704
2492,3569313,14313,11850
2493,3099443,12743,10289
2494,3464253,13953,11501
2495,3545531,14231,11771
2496,3202685,13085,10632
2497,3399843,13743,11287
2498,3662019,14619,12158
2499,3189441,13041,10588
2500,3823057,15157,12693
2501,3143661,12861,10436
2502,3018471,12471,10020
2503,3460037,13937,11487
2504,3473879,13979,11533
2505,3188231,13031,10584
2506,3804697,15097,12632
2507,2895641,12041,9612
2508,3903423,15423,12960
2509,3566299,14299,11840
2510,3587075,14375,11909
2511,3680985,14685,12221
2512,3436567,13867,11409
2513,3391419,13719,11259
2514,3218635,13135,10685
2515,2917333,12133,9684
2516,3216841,13141,10679
2517,3621983,14483,12025
2518,4160477,16277,13814
2519,3683691,14691,12230
2520,4147235,16235,13770
2521,3867597,15297,12841
2522,3835099,15199,12733
2523,4850373,18573,16106
2524,4026229,15829,13368
2525,3148809,12909,10453
2526,3537103,14203,11743
2527,4093955,16055,13593
2528,3519951,14151,11686
2529,3319181,13481,11019
2530,4069271,15971,13511
2531,3202389,13089,10631
2532,3688203,14703,12245
2533,4131579,16179,13718
2534,2976045,12345,9879
2535,3732457,14857,12392
2536,3691219,14719,12255
2537,3473595,13995,11532
2538,3309545,13445,10987
2539,3454935,13935,11470
2540,4078305,16005,13541
2541,3943159,15559,13092
2542,3496467,14067,11608
2543,2868561,11961,9522
2544,3136159,12859,10411
2545,3763759,14959,12496
2546,3688813,14713,12247
2547,3746297,14897,12438
2548,3306229,13429,10976
2549,3662623,14623,12160
2550,3417307,13807,11345
2551,3256859,13259,10812
2552,3628609,14509,12047
2553,3552455,14255,11794
2554,3449211,13911,11451
2555,3476597,13997,11542
2556,3475089,13989,11537
2557,3522353,14153,11694
2558,4183349,16349,13890
2559,3838407,15207,12744
2560,3444993,13893,11437
2561,3868203,15303,12843
2562,4007567,15767,13306
2563,3067535,12635,10183
2564,3529577,14177,11718
2565,3793861,15061,12596
2566,3300219,13419,10956
2567,3079573,12673,10223
2568,3408275,13775,11315
2569,3519045,14145,11683
2570,3459731,13931,11486
2571,3618675,14475,12014
2572,3939539,15539,13080
2573,3282425,13325,10897
2574,4024425,15825,13362
2575,4023221,15821,13358
2576,3765867,14967,12503
2577,4550575,17575,15110
2578,3892285,15385,12923
2579,4241447,16547,14083
2580,3276433,13333,10877
2581,4263117,16617,14155
2582,3302019,13419,10962
2583,3687909,14709,12244
2584,3645449,14549,12103
2585,3826971,15171,12706
2586,3453427,13927,11465
2587,4279375,16675,14209
2588,3877237,15337,12873
2589,3688509,14709,12246
2590,3465465,13965,11505
2591,3503389,14089,11631
2592,3581343,14343,11890
2593,3392021,13721,11261
2594,3041345,12545,10096
2595,4080409,16009,13548
2596,3446495,13895,11442
2597,3612057,14457,11992
2598,3758637,14937,12479
2599,3733957,14857,12397
2600,4714321,18121,15654
2601,3833891,15191,12729
2602,3361015,13615,11158
2603,2812287,11787,9335
2604,3441683,13883,11426
2605,3102763,12763,10300
2606,3532883,14183,11729
2607,3581653,14353,11891
2608,3219541,13141,10688
2609,3104259,12759,10305
2610,4242045,16545,14085
2611,3669237,14637,12182
2612,3817335,15135,12674
2613,3674957,14657,12201
2614,2990173,12373,9926
2615,3847437,15237,12774
2616,3626499,14499,12040
2617,3213225,13125,10667
2618,3510019,14119,11653
2619,2986561,12361,9914
2620,3461545,13945,11492
2621,4204727,16427,13961
2622,3891985,15385,12922
2623,3668941,14641,12181
2624,3159645,12945,10489
2625,2912209,12109,9667
2626,3664427,14627,12166
2627,4192687,16387,13921
2628,3597297,14397,11943
2629,3013041,12441,10002
2630,3906727,15427,12971
2631,4362149,16949,14484
2632,3809811,15111,12649
2633,3718307,14807,12345
2634,4138201,16201,13740
2635,3123225,12825,10368
2636,3999139,15739,13278
2637,3786933,15033,12573
2638,3206909,13109,10646
2639,3731553,14853,12389
2640,4200211,16411,13946
2641,3803189,15089,12627
2642,3932321,15521,13056
2643,3206293,13093,10644
2644,3867299,15299,12840
2645,3915459,15459,13000
2646,3891677,15377,12921
2647,3710485,14785,12319
2648,3750215,14915,12451
2649,3835695,15195,12735
2650,3287573,13373,10914
2651,3760751,14951,12486
2652,3498577,14077,11615
2653,3481417,14017,11558
2654,3397733,13733,11280
2655,3711987,14787,12324
2656,3805887,15087,12636
2657,4361547,16947,14482
2658,3412793,13793,11330
2659,3380281,13681,11222
2660,3486537,14037,11575
2661,3546741,14241,11775
2662,3443485,13885,11432
2663,3517831,14131,11679
2664,3868205,15305,12843
2665,3871507,15307,12854
2666,4410009,17109,14643
2667,3385093,13693,11238
2668,3399847,13747,11287
2669,3714389,14789,12332
2670,3351685,13585,11127
2671,3287255,13355,10913
2672,3573223,14323,11863
2673,3025705,12505,10044
2674,3498873,14073,11616
2675,3755331,14931,12468
2676,3757437,14937,12475
2677,3799883,15083,12616
2678,4034359,15859,13395
2679,3135263,12863,10408
2680,3938041,15541,13075
2681,3578939,14339,11882
2682,3243621,13221,10768
2683,3015747,12447,10011
2684,4356423,16923,14465
2685,3459145,13945,11484
2686,3607837,14437,11978
2687,3350469,13569,11123
2688,4337467,16867,14402
2689,3759839,14939,12483
2690,3928409,15509,13043
2691,3207205,13105,10647
2692,4144823,16223,13762
2693,4228207,16507,14039
2694,3271307,13307,10860
2695,4121047,16147,13683
2696,3261983,13283,10829
2697,3678577,14677,12213
2698,3316767,13467,11011
2699,2833647,11847,9406
2700,3143691,12891,10436
2701,3878135,15335,12876
2702,3652687,14587,12127
2703,3399547,13747,11286
2704,3998845,15745,13277
2705,3980481,15681,13216
2706,4099975,16075,13613
2707,3435663,13863,11406
2708,3515731,14131,11672
2709,3743591,14891,12429
2710,3502191,14091,11627
2711,3295701,13401,10941
2712,3128641,12841,10386
2713,4049405,15905,13445
2714,3968141,15641,13175
2715,3241799,13199,10762
2716,3503387,14087,11631
2717,3261381,13281,10827
2718,4172519,16319,13854
2719,3430549,13849,11389
2720,3383589,13689,11233
2721,3594595,14395,11934
2722,3750211,14911,12451
2723,3196371,13071,10611
2724,3902219,15419,12956
2725,3996427,15727,13269
2726,3516035,14135,11673
2727,3335135,13535,11072
2728,3127431,12831,10382
2729,3392321,13721,11262
2730,3851051,15251,12786
2731,3718311,14811,12345
2732,3063609,12609,10170
2733,4080101,16001,13547
2734,3525363,14163,11704
2735,3505801,14101,11639
2736,2361633,10233,7838
2737,3061517,12617,10163
2738,4245057,16557,14095
2739,3494065,14065,11600
2740,3460351,13951,11488
2741,3760141,14941,12484
2742,3709571,14771,12316
2743,3888073,15373,12909
2744,3176805,13005,10546
2745,3814627,15127,12665
2746,3229171,13171,10720
2747,3231583,13183,10728
2748,3011849,12449,9998
2749,3547339,14239,11777
2750,3225565,13165,10708
2751,4168909,16309,13842
2752,3183409,13009,10568
2753,2972113,12313,9866
2754,4369073,16973,14507
2755,3748411,14911,12445
2756,3364023,13623,11168
2757,3664127,14627,12165
2758,3168677,12977,10519
2759,4019011,15811,13344
2760,3699943,14743,12284
2761,3361621,13621,11160
2762,3774291,14991,12531
2763,3717697,14797,12343
2764,3636133,14533,12072
2765,3472995,13995,11530
2766,3485633,14033,11572
2767,3530779,14179,11722
2768,3766165,14965,12504
2769,3704765,14765,12300
2770,3315273,13473,11006
2771,3632517,14517,12060
2772,3199677,13077,10622
2773,4119539,16139,13678
2774,3184625,13025,10572
2775,3560873,14273,11822
2776,3285143,13343,10906
2777,4207435,16435,13970
2778,3409169,13769,11318
2779,3682793,14693,12227
2780,3821555,15155,12688
2781,3832389,15189,12724
2782,4050003,15903,13447
2783,3333621,13521,11067
2784,3723427,14827,12362
2785,4087037,16037,13570
2786,3634931,14531,12068
2787,3898007,15407,12942
2788,3616257,14457,12006
2789,3831477,15177,12721
2790,3304429,13429,10970
2791,3983181,15681,13225
2792,3780609,15009,12552
2793,3137955,12855,10417
2794,4464491,17291,14824
2795,3798377,15077,12611
2796,3764059,14959,12497
2797,3943155,15555,13092
2798,3187633,13033,10582
2799,3535893,14193,11739
2800,3822759,15159,12692
2801,4049109,15909,13444
2802,3120817,12817,10360
2803,2927573,12173,9718
2804,3728837,14837,12380
2805,3705665,14765,12303
2806,3349269,13569,11119
2807,3188545,13045,10585
2808,3822453,15153,12691
2809,3839911,15211,12749
2810,3792653,15053,12592
2811,4046099,15899,13434
2812,4027725,15825,13373
2813,3576231,14331,11873
2814,3745993,14893,12437
2815,3646059,14559,12105
2816,2943217,12217,9770
2817,3094023,12723,10271
2818,3525965,14165,11706
2819,3964827,15627,13164
2820,3568399,14299,11847
2821,3733361,14861,12395
2822,3452203,13903,11461
2823,3135871,12871,10410
2824,3634623,14523,12067
2825,3769475,14975,12515
2826,3303831,13431,10968
2827,3278545,13345,10884
2828,3448295,13895,11448
2829,2912503,12103,9668
2830,3142489,12889,10432
2831,3145499,12899,10442
2832,3502481,14081,11628
2833,3712281,14781,12325
2834,3923593,15493,13027
2835,3269513,13313,10854
2836,3475699,13999,11539
2837,3921181,15481,13019
2838,4067465,15965,13505
2839,4087333,16033,13571
2840,3142785,12885,10433
2841,4097569,16069,13605
2842,3829669,15169,12715
2843,3857069,15269,12806
2844,4334455,16855,14392
2845,3257449,13249,10814
2846,3344463,13563,11103
2847,3354699,13599,11137
2848,4063553,15953,13492
2849,3212917,13117,10666
2850,3471481,13981,11525
2851,3581345,14345,11890
2852,3601515,14415,11957
2853,4151745,16245,13785
2854,3661715,14615,12157
2855,4254093,16593,14125
2856,4238137,16537,14072
2857,3943455,15555,13093
2858,2489903,10703,8264
2859,3538305,14205,11747
2860,4375693,16993,14529
2861,3254153,13253,10803
2862,3623791,14491,12031
2863,3412791,13791,11330
2864,3932017,15517,13055
2865,3151511,12911,10462
2866,3261989,13289,10829
2867,3627407,14507,12043
2868,3435965,13865,11407
2869,3841721,15221,12755
2870,3236391,13191,10744
2871,4361849,16949,14483
2872,4098169,16069,13607
2873,3455231,13931,11471
2874,3537999,14199,11746
2875,3656303,14603,12139
2876,3689711,14711,12250
2877,3566893,14293,11842
2878,3791451,15051,12588
2879,3836003,15203,12736
2880,3837201,15201,12740
2881,3691517,14717,12256
2882,3231889,13189,10729
2883,3187925,13025,10583
2884,3369439,13639,11186
2885,3862487,15287,12824
2886,3330919,13519,11058
2887,4061147,15947,13484
2888,3193357,13057,10601
2889,3312555,13455,10997
2890,3232483,13183,10731
2891,3238809,13209,10752
2892,3663825,14625,12164
2893,3778199,14999,12544
2894,3007035,12435,9982
2895,3107565,12765,10316
2896,3295701,13401,10941
2897,3706867,14767,12307
2898,3025391,12491,10043
2899,4015697,15797,13333
2900,3113875,12775,10337
2901,3809205,15105,12647
2902,3294791,13391,10938
2903,3095233,12733,10275
2904,3115101,12801,10341
2905,3681585,14685,12223
2906,3260173,13273,10823
2907,3730949,14849,12387
2908,3392325,13725,11262
2909,3405565,13765,11306
2910,3264087,13287,10836
2911,3455237,13937,11471
2912,3675565,14665,12203
2913,3168973,12973,10520
2914,3479011,14011,11550
2915,3479611,14011,11552
2916,3280947,13347,10892
2917,3432353,13853,11395
2918,3729739,14839,12383
2919,3691215,14715,12255
2920,3466669,13969,11509
2921,3763461,14961,12495
2922,3704747,14747,12300
2923,3596697,14397,11941
2924,3189139,13039,10587
2925,3974161,15661,13195
2926,3624095,14495,12032
2927,3172895,12995,10533
2928,3940747,15547,13084
2929,3215931,13131,10676
2930,3643351,14551,12096
2931,3451013,13913,11457
2932,3853151,15251,12793
2933,3341149,13549,11092
2934,3219539,13139,10688
2935,3738475,14875,12412
2936,2841787,11887,9433
2937,3209607,13107,10655
2938,3465457,13957,11505
2939,3396517,13717,11276
2940,3869711,15311,12848
2941,3860083,15283,12816
2942,3626493,14493,12040
2943,4330545,16845,14379
2944,3758941,14941,12480
2945,3594891,14391,11935
2946,3907639,15439,12974
2947,4072585,15985,13522
2948,3702055,14755,12291
2949,3073853,12653,10204
2950,3655683,14583,12137
2951,3193061,13061,10600
2952,3080477,12677,10226
2953,3226755,13155,10712
2954,4057835,15935,13473
2955,2980245,12345,9893
2956,3426021,13821,11374
2957,3975965,15665,13201
2958,3427535,13835,11379
2959,3202683,13083,10632
2960,3515129,14129,11670
2961,3719511,14811,12349
2962,4286597,16697,14233
2963,3575329,14329,11870
2964,4001553,15753,13286
2965,3261979,13279,10829
2966,3250547,13247,10791
2967,3312849,13449,10998
2968,4025029,15829,13364
2969,3580453,14353,11887
2970,3829075,15175,12713
2971,3357401,13601,11146
2972,3798977,15077,12613
2973,3950079,15579,13115
2974,3135567,12867,10409
2975,4128271,16171,13707
2976,4075297,15997,13531
2977,3826367,15167,12704
2978,3705969,14769,12304
2979,3215329,13129,10674
2980,3035029,12529,10075
2981,3893185,15385,12926
2982,3644865,14565,12101
2983,2442629,10529,8107
2984,3321575,13475,11027
2985,3348375,13575,11116
2986,3102451,12751,10299
2987,3826369,15169,12704
2988,3698141,14741,12278
2989,3474191,13991,11534
2990,3573221,14321,11863
2991,3379079,13679,11218
2992,4056927,15927,13470
2993,3508801,14101,11649
2994,3969945,15645,13181
2995,3643657,14557,12097
2996,3546429,14229,11774
2997,3842605,15205,12758
2998,3908545,15445,12977
2999,3472693,13993,11529
3000,3510611,14111,11655
3001,4051519,15919,13452
3002,3817031,15131,12673
3003,4071081,15981,13517
3004,3963017,15617,13158
3005,3318275,13475,11016
3006,3535001,14201,11736
3007,3503999,14099,11633
3008,4093657,16057,13592
3009,3412187,13787,11328
3010,3746901,14901,12440
3011,2736723,11523,9084
3012,3810415,15115,12651
3013,4387131,17031,14567
3014,3744795,14895,12433
3015,3536777,14177,11742
3016,3528377,14177,11714
3017,3538909,14209,11749
3018,3807407,15107,12641
3019,3627707,14507,12044
3020,3613259,14459,11996
3021,3922387,15487,13023
3022,3910947,15447,12985
3023,3740887,14887,12420
3024,3312259,13459,10996
3025,4202317,16417,13953
3026,3779711,15011,12549
3027,3389305,13705,11252
3028,3243631,13231,10768
3029,3640951,14551,12088
3030,3413091,13791,11331
3031,3383887,13687,11234
3032,4450043,17243,14776
3033,3397131,13731,11278
3034,3290579,13379,10924
3035,3423025,13825,11364
3036,3283061,13361,10899
3037,3049783,12583,10124
3038,3662621,14621,12160
3039,3327303,13503,11046
3040,3482913,14013,11563
3041,3824257,15157,12697
3042,3507005,14105,11643
3043,3527775,14175,11712
3044,3267387,13287,10847
3045,4024425,15825,13362
3046,3208405,13105,10651
3047,4059041,15941,13477
3048,3356497,13597,11143
3049,3901919,15419,12955
3050,3827869,15169,12709
3051,3919967,15467,13015
3052,3461551,13951,11492
3053,3368831,13631,11184
3054,3418809,13809,11350
3055,3435055,13855,11404
3056,3502183,14083,11627
3057,4179141,16341,13876
3058,4045799,15899,13433
3059,3381781,13681,11227
3060,3752319,14919,12458
3061,3348671,13571,11117
3062,3230983,13183,10726
3063,4451545,17245,14781
3064,3230679,13179,10725
3065,3867005,15305,12839
3066,3542519,14219,11761
3067,3126537,12837,10379
3068,3872415,15315,12857
3069,3158135,12935,10484
3070,3807097,15097,12640
3071,3674051,14651,12198
3072,2969715,12315,9858
3073,3358909,13609,11151
3074,3182521,13021,10565
3075,3758637,14937,12479
3076,3662625,14625,12160
3077,3622291,14491,12026
3078,3348981,13581,11118
3079,3500983,14083,11623
3080,4183655,16355,13891
3081,4161683,16283,13818
3082,3518139,14139,11680
3083,3390515,13715,11256
3084,3336635,13535,11077
3085,3549441,14241,11784
3086,3634627,14527,12067
3087,3613555,14455,11997
3088,3936533,15533,13070
3089,4429575,17175,14708
3090,3714097,14797,12331
3091,3404357,13757,11302
3092,3258073,13273,10816
3093,3580437,14337,11887
3094,3790249,15049,12584
3095,3653883,14583,12131
3096,4153551,16251,13791
3097,3875429,15329,12867
3098,3486833,14033,11576
3099,3458837,13937,11483
3100,3695727,14727,12270
3101,3236679,13179,10745
3102,3378769,13669,11217
3103,3229463,13163,10721
3104,3890481,15381,12917
3105,3043457,12557,10103
3106,4117133,16133,13670
3107,2990481,12381,9927
3108,3961217,15617,13152
3109,3539813,14213,11752
3110,3616871,14471,12008
3111,3303221,13421,10966
3112,3516033,14133,11673
3113,3493759,14059,11599
3114,3840511,15211,12751
3115,3584665,14365,11901
3116,3438075,13875,11414
3117,4098473,16073,13608
3118,3653891,14591,12131
3119,3581949,14349,11892
3120,3709873,14773,12317
3121,3232483,13183,10731
3122,3212003,13103,10663
3123,4120147,16147,13680
3124,3165357,12957,10508
3125,2833647,11847,9406
3126,3643661,14561,12097
3127,4157763,16263,13805
3128,3298105,13405,10949
3129,3629209,14509,12049
3130,3672553,14653,12193
3131,4042787,15887,13423
3132,3220733,13133,10692
3133,3049161,12561,10122
3134,3326993,13493,11045
3135,3375457,13657,11206
3136,3890175,15375,12916
3137,2826119,11819,9381
3138,4029543,15843,13379
3139,3383893,13693,11234
3140,3351991,13591,11128
3141,3063613,12613,10170
3142,4008169,15769,13308
3143,3028099,12499,10052
3144,2877893,11993,9553
3145,3720109,14809,12351
3146,3099137,12737,10288
3147,3542819,14219,11762
3148,4085829,16029,13566
3149,3534083,14183,11733
3150,3105159,12759,10308
3151,3289069,13369,10919
3152,3788133,15033,12577
3153,3166871,12971,10513
3154,3856469,15269,12804
3155,3749313,14913,12448
3156,3216221,13121,10677
3157,3236701,13201,10745
3158,3360115,13615,11155
3159,3985895,15695,13234
3160,3747191,14891,12441
3161,4207737,16437,13971
3162,4667363,17963,15498
3163,4174621,16321,13861
3164,3591887,14387,11925
3165,4904553,18753,16286
3166,3829079,15179,12713
3167,3087697,12697,10250
3168,3668343,14643,12179
3169,3738779,14879,12413
3170,3164447,12947,10505
3171,3233695,13195,10735
3172,3299601,13401,10954
3173,4017503,15803,13339
3174,3325497,13497,11040
3175,4072285,15985,13521
3176,3387199,13699,11245
3177,3655683,14583,12137
3178,3352277,13577,11129
3179,2974503,12303,9874
3180,3603929,14429,11965
3181,3772181,14981,12524
3182,4165599,16299,13831
3183,3960305,15605,13149
3184,3367637,13637,11180
3185,3751707,14907,12456
3186,3638845,14545,12081
3187,2750875,11575,9131
3188,3606337,14437,11973
3189,3749309,14909,12448
3190,3147901,12901,10450
3191,3879647,15347,12881
3192,3261065,13265,10826
3193,3881749,15349,12888
3194,3710181,14781,12318
3195,4310373,16773,14312
3196,3196659,13059,10612
3197,3339051,13551,11085
3198,3997937,15737,13274
3199,3818543,15143,12678
3200,4225193,16493,14029
3201,3507905,14105,11646
3202,2688565,11365,8924
3203,3584051,14351,11899
3204,2749681,11581,9127
3205,3315861,13461,11008
3206,3763737,14937,12496
3207,2881215,12015,9564
3208,3182825,13025,10566
3209,3084693,12693,10240
3210,3393815,13715,11267
3211,4088241,16041,13574
3212,4178241,16341,13873
3213,3081373,12673,10229
3214,3393833,13733,11267
3215,4000941,15741,13284
3216,3438069,13869,11414
3217,3760445,14945,12485
3218,3442885,13885,11430
3219,3336625,13525,11077
3220,3776695,14995,12539
3221,3028389,12489,10053
3222,3340251,13551,11089
3223,3153621,12921,10469
3224,3548537,14237,11781
3225,3581951,14351,11892
3226,3730049,14849,12384
3227,4102379,16079,13621
3228,3465759,13959,11506
3229,3696929,14729,12274
3230,3246943,13243,10779
3231,2900165,12065,9627
3232,4188471,16371,13907
3233,3229779,13179,10722
3234,3588877,14377,11915
3235,3325495,13495,11040
3236,3551851,14251,11792
3237,2924261,12161,9707
3238,2628643,11143,8725
3239,4164993,16293,13829
3240,3941951,15551,13088
3241,3813417,15117,12661
3242,3765853,14953,12503
3243,2892947,12047,9603
3244,3985289,15689,13232
3245,3834195,15195,12730
3246,3494953,14053,11603
3247,3837201,15201,12740
3248,3194853,13053,10606
3249,3831181,15181,12720
3250,2617507,11107,8688
3251,3549141,14241,11783
3252,4107503,16103,13638
3253,3406767,13767,11310
3254,3383585,13685,11233
3255,3258973,13273,10819
3256,3587067,14367,11909
3257,3705367,14767,12302
3258,3231285,13185,10727
3259,3039521,12521,10090
3260,3022383,12483,10033
3261,4308875,16775,14307
3262,3371853,13653,11194
3263,3427833,13833,11380
3264,4292621,16721,14253
3265,3180411,13011,10558
3266,3505199,14099,11637
3267,4035865,15865,13400
3268,3490743,14043,11589
3269,4025921,15821,13367
3270,3492253,14053,11594
3271,3170775,12975,10526
3272,3620475,14475,12020
3273,3647869,14569,12111
3274,3157233,12933,10481
3275,3472381,13981,11528
3276,3429943,13843,11387
3277,4129777,16177,13712
3278,4091551,16051,13585
3279,3373661,13661,11200
3280,3365231,13631,11172
3281,3691821,14721,12257
3282,3815835,15135,12669
3283,3854961,15261,12799
3284,3962415,15615,13156
3285,4389539,17039,14575
3286,2671713,11313,8868
3287,3030207,12507,10059
3288,3404055,13755,11301
3289,3701451,14751,12289
3290,3359811,13611,11154
3291,3476297,13997,11541
3292,3579547,14347,11884
3293,3255673,13273,10808
3294,3897405,15405,12940
