iteration,cost,wirecount,intersectioncount
20876,49384,484,163
20877,25832,332,85
20878,52082,482,172
20879,15236,236,50
20880,17056,256,56
20881,13712,212,45
20882,26492,392,87
20883,74694,594,247
20884,22842,342,75
20885,11644,244,38
20886,12800,200,42
20887,27298,298,90
20888,39750,450,131
20889,106338,738,352
20890,39116,416,129
20891,14050,250,46
20892,38840,440,128
20893,8898,198,29
20894,58142,542,192
20895,17658,258,58
20896,12484,184,41
20897,14032,232,46
20898,46690,490,154
20899,66588,588,220
20900,9758,158,32
20901,25816,316,85
20902,74094,594,245
20903,14912,212,49
20904,3150,150,10
20905,40666,466,134
20906,31016,416,102
20907,39720,420,131
20908,47522,422,157
20909,23370,270,77
20910,21870,270,72
20911,31918,418,105
20912,71100,600,235
20913,5288,188,17
20914,18328,328,60
20915,4902,102,16
20916,22736,236,75
20917,28206,306,93
20918,58452,552,193
20919,13106,206,43
20920,11564,164,38
20921,29500,400,97
20922,29794,394,98
20923,49388,488,163
20924,7966,166,26
20925,19152,252,63
20926,7040,140,23
20927,35740,340,118
20928,50314,514,166
20929,31312,412,103
20930,18578,278,61
20931,14954,254,49
20932,31290,390,103
20933,32484,384,107
20934,40314,414,133
20935,5892,192,19
20936,20422,322,67
20937,20450,350,67
20938,26142,342,86
20939,24312,312,80
20940,76238,638,252
20941,31314,414,103
20942,32142,342,106
20943,8630,230,28
20944,16462,262,54
20945,27652,352,91
20946,26718,318,88
20947,9852,252,32
20948,13714,214,45
20949,18600,300,61
20950,38486,386,127
20951,13194,294,43
20952,17950,250,59
20953,4382,182,14
20954,12522,222,41
20955,61128,528,202
20956,57832,532,191
20957,71696,596,237
20958,54570,570,180
20959,34330,430,113
20960,14946,246,49
20961,26208,408,86
20962,20094,294,66
20963,23734,334,78
20964,73804,604,244
20965,19784,284,65
20966,32786,386,108
20967,37620,420,124
20968,9150,150,30
20969,68648,548,227
20970,11332,232,37
20971,35816,416,118
20972,52128,528,172
20973,5558,158,18
20974,31880,380,105
20975,47224,424,156
20976,10136,236,33
20977,20136,336,66
20978,28872,372,95
20979,38498,398,127
20980,67090,490,222
20981,6832,232,22
20982,33102,402,109
20983,30392,392,100
20984,22758,258,75
20985,36700,400,121
20986,12548,248,41
20987,25540,340,84
20988,18538,238,61
20989,32500,400,107
20990,34270,370,113
20991,24664,364,81
20992,2510,110,8
20993,65964,564,218
20994,18336,336,60
20995,77122,622,255
20996,60546,546,200
20997,23046,246,76
20998,12558,258,41
20999,68688,588,227
21000,35514,414,117
21001,56006,506,185
21002,92738,638,307
21003,29734,334,98
21004,98514,714,326
21005,32124,324,106
21006,4920,120,16
21007,14386,286,47
21008,19712,212,65
21009,14936,236,49
21010,7460,260,24
21011,3734,134,12
21012,13350,150,44
21013,49382,482,163
21014,56344,544,186
21015,51742,442,171
21016,2806,106,9
21017,71684,584,237
21018,10078,178,33
21019,30350,350,100
21020,4026,126,13
21021,34598,398,114
21022,71384,584,236
21023,11624,224,38
21024,30700,400,101
21025,30084,384,99
21026,25796,296,85
21027,66274,574,219
21028,15492,192,51
21029,16490,290,54
21030,54238,538,179
21031,19494,294,64
21032,4284,84,14
21033,32788,388,108
21034,62652,552,207
21035,30940,340,102
21036,71396,596,236
21037,31876,376,105
21038,24346,346,80
21039,37626,426,124
21040,8888,188,29
21041,6008,308,19
21042,13184,284,43
21043,22814,314,75
21044,21310,310,70
21045,32514,414,107
21046,53882,482,178
21047,39766,466,131
21048,19736,236,65
21049,27668,368,91
21050,25868,368,85
21051,75016,616,248
21052,5604,204,18
21053,53620,520,177
21054,10982,182,36
21055,14376,276,47
21056,7368,168,24
21057,87970,670,291
21058,23736,336,78
21059,17968,268,59
21060,25820,320,85
21061,41532,432,137
21062,33044,344,109
21063,58432,532,193
21064,21612,312,71
21065,15596,296,51
21066,13412,212,44
21067,7120,220,23
21068,24004,304,79
21069,15864,264,52
21070,22518,318,74
21071,39404,404,130
21072,39434,434,130
21073,46646,446,154
21074,14646,246,48
21075,14646,246,48
21076,27982,382,92
21077,56620,520,187
21078,10482,282,34
21079,14390,290,47
21080,26146,346,86
21081,21026,326,69
21082,20110,310,66
21083,27372,372,90
21084,62362,562,206
21085,68086,586,225
21086,32778,378,108
21087,36436,436,120
21088,49078,478,162
21089,67794,594,224
21090,42756,456,141
21091,12832,232,42
21092,28876,376,95
21093,17968,268,59
21094,16466,266,54
21095,13110,210,43
21096,35228,428,116
21097,14044,244,46
21098,7976,176,26
21099,68646,546,227
21100,10178,278,33
21101,20104,304,66
21102,22842,342,75
21103,56624,524,187
21104,63254,554,209
21105,7346,146,24
21106,45424,424,150
21107,44828,428,148
21108,13104,204,43
21109,15574,274,51
21110,29156,356,96
21111,29212,412,96
21112,37010,410,122
21113,11008,208,36
21114,14946,246,49
21115,67168,568,222
21116,12476,176,41
21117,30398,398,100
21118,33374,374,110
21119,18574,274,61
21120,33978,378,112
21121,24938,338,82
21122,21902,302,72
21123,10968,168,36
21124,35466,366,117
21125,20668,268,68
21126,22836,336,75
21127,34908,408,115
21128,34300,400,113
21129,14978,278,49
21130,16754,254,55
21131,19232,332,63
21132,11878,178,39
21133,14626,226,48
21134,40970,470,135
21135,34554,354,114
21136,55712,512,184
21137,6792,192,22
21138,2154,54,7
21139,10452,252,34
21140,19806,306,65
21141,7994,194,26
21142,90390,690,299
21143,23682,282,78
21144,20998,298,69
21145,5282,182,17
21146,10394,194,34
21147,43368,468,143
21148,63550,550,210
21149,76220,620,252
21150,14376,276,47
21151,32504,404,107
21152,32216,416,106
21153,14040,240,46
21154,14370,270,47
21155,50020,520,165
21156,13712,212,45
21157,8202,102,27
21158,37952,452,125
21159,37876,376,125
21160,43976,476,145
21161,41828,428,138
21162,19826,326,65
21163,64146,546,212
21164,31904,404,105
21165,30696,396,101
21166,24612,312,81
21167,32484,384,107
21168,72312,612,239
21169,18320,320,60
21170,18290,290,60
21171,45174,474,149
21172,25508,308,84
21173,61142,542,202
21174,7094,194,23
21175,17704,304,58
21176,15240,240,50
21177,15542,242,51
21178,29496,396,97
21179,14936,236,49
21180,67798,598,224
21181,60548,548,200
21182,14598,198,48
21183,11952,252,39
21184,20428,328,67
21185,17682,282,58
21186,13088,188,43
21187,63880,580,211
21188,115390,790,382
21189,14072,272,46
21190,55098,498,182
21191,15520,220,51
21192,5200,100,17
21193,38858,458,128
21194,91868,668,304
21195,20170,370,66
21196,8034,234,26
21197,66574,574,220
21198,48748,448,161
21199,25824,324,85
21200,52996,496,175
21201,2790,90,9
21202,23716,316,78
21203,23748,348,78
21204,10990,190,36
21205,22506,306,74
21206,8962,262,29
21207,28564,364,94
21208,20394,294,67
21209,35536,436,117
21210,9228,228,30
21211,15902,302,52
21212,33064,364,109
21213,22190,290,73
21214,960,60,3
21215,28800,300,95
21216,36708,408,121
21217,32818,418,108
21218,46992,492,155
21219,32124,324,106
21220,17050,250,56
21221,47572,472,157
21222,41202,402,136
21223,24008,308,79
21224,46962,462,155
21225,31578,378,104
21226,18862,262,62
21227,19462,262,64
21228,39452,452,130
21229,18606,306,61
21230,54540,540,180
21231,51794,494,171
21232,20138,338,66
21233,46680,480,154
21234,11916,216,39
21235,32196,396,106
21236,4102,202,13
21237,25908,408,85
21238,53322,522,176
21239,7060,160,23
21240,23406,306,77
21241,9836,236,32
21242,25254,354,83
21243,9280,280,30
21244,8580,180,28
21245,18574,274,61
21246,56010,510,185
21247,66186,486,219
21248,16180,280,53
21249,20034,234,66
21250,17968,268,59
21251,10428,228,34
21252,19120,220,63
21253,17600,200,58
21254,5254,154,17
21255,38226,426,126
21256,25878,378,85
21257,31634,434,104
21258,46696,496,154
21259,53628,528,177
21260,11342,242,37
21261,21868,268,72
21262,19510,310,64
21263,11062,262,36
21264,24302,302,80
21265,3974,74,13
21266,11034,234,36
21267,25194,294,83
21268,10114,214,33
21269,93678,678,310
21270,16488,288,54
21271,18910,310,62
21272,54480,480,180
21273,6714,114,22
21274,16448,248,54
21275,11304,204,37
21276,15578,278,51
21277,82526,626,273
21278,14020,220,46
21279,47286,486,156
21280,22810,310,75
21281,30084,384,99
21282,36116,416,119
21283,10372,172,34
21284,27958,358,92
21285,51810,510,171
21286,16176,276,53
21287,18802,202,62
21288,11262,162,37
21289,93692,692,310
21290,36742,442,121
21291,15268,268,50
21292,30014,314,99
21293,71672,572,237
21294,90066,666,298
21295,28294,394,93
21296,7344,144,24
21297,28552,352,94
21298,7700,200,25
21299,14312,212,47
21300,25578,378,84
21301,72282,582,239
21302,38228,428,126
21303,18586,286,61
21304,22476,276,74
21305,38482,382,127
21306,41248,448,136
21307,13434,234,44
21308,42468,468,140
21309,31568,368,104
21310,18602,302,61
21311,18300,300,60
21312,7340,140,24
21313,58144,544,192
21314,95492,692,316
21315,47610,510,157
21316,47600,500,157
21317,15608,308,51
21318,20086,286,66
21319,61982,482,205
21320,33986,386,112
21321,6476,176,21
21322,7940,140,26
21323,22194,294,73
21324,26064,264,86
21325,49680,480,164
21326,20396,296,67
21327,36736,436,121
21328,20412,312,67
21329,11914,214,39
21330,51498,498,170
21331,11364,264,37
21332,27994,394,92
21333,46324,424,153
21334,29422,322,97
21335,37038,438,122
21336,8244,144,27
21337,8254,154,27
21338,12856,256,42
21339,30060,360,99
21340,57834,534,191
21341,54470,470,180
21342,52408,508,173
21343,30080,380,99
21344,78300,600,259
21345,26736,336,88
21346,86144,644,285
21347,7954,154,26
21348,20984,284,69
21349,45490,490,150
21350,26088,288,86
21351,17650,250,58
21352,57174,474,189
21353,43098,498,142
21354,79240,640,262
21355,19186,286,63
21356,10692,192,35
21357,27978,378,92
21358,60236,536,199
21359,6852,252,22
21360,17646,246,58
21361,19248,348,63
21362,49364,464,163
21363,14674,274,48
21364,30954,354,102
21365,12550,250,41
21366,15882,282,52
21367,33114,414,109
21368,26732,332,88
21369,7154,254,23
21370,38514,414,127
21371,8596,196,28
21372,19162,262,63
21373,29470,370,97
21374,52728,528,174
21375,8910,210,29
21376,43660,460,144
21377,44902,502,148
21378,19502,302,64
21379,25544,344,84
21380,32834,434,108
21381,37298,398,123
21382,18908,308,62
21383,37300,400,123
21384,2552,152,8
21385,7948,148,26
21386,27128,428,89
21387,33716,416,111
21388,20644,244,68
21389,46056,456,152
21390,49082,482,162
21391,53002,502,175
21392,17058,258,56
21393,39144,444,129
21394,16200,300,53
21395,24316,316,80
21396,23704,304,78
21397,39150,450,129
21398,71370,570,236
21399,8294,194,27
21400,14652,252,48
21401,42736,436,141
21402,19506,306,64
21403,16430,230,54
21404,16122,222,53
21405,682,82,2
21406,2844,144,9
21407,53628,528,177
21408,32502,402,107
21409,8896,196,29
21410,24932,332,82
21411,13092,192,43
21412,7954,154,26
21413,47858,458,158
21414,18028,328,59
21415,59046,546,195
21416,30354,354,100
21417,11652,252,38
21418,14622,222,48
21419,64760,560,214
21420,16770,270,55
21421,38530,430,127
21422,18242,242,60
21423,9574,274,31
21424,20996,296,69
21425,41248,448,136
21426,41504,404,137
21427,28298,398,93
21428,28850,350,95
21429,34904,404,115
21430,3132,132,10
21431,55424,524,183
21432,41516,416,137
21433,69576,576,230
21434,13444,244,44
21435,30332,332,100
21436,20098,298,66
21437,43928,428,145
21438,13160,260,43
21439,13784,284,45
21440,15492,192,51
21441,42364,364,140
21442,42728,428,141
21443,6774,174,22
21444,11070,270,36
21445,23104,304,76
21446,28552,352,94
21447,14960,260,49
21448,43342,442,143
21449,21616,316,71
21450,7092,192,23
21451,17058,258,56
21452,18862,262,62
21453,33092,392,109
21454,23966,266,79
21455,35156,356,116
21456,93366,666,309
21457,34298,398,113
21458,89182,682,295
21459,24910,310,82
21460,21344,344,70
21461,9122,122,30
21462,17354,254,57
21463,29758,358,98
21464,9512,212,31
21465,10402,202,34
21466,51202,502,169
21467,26084,284,86
21468,55970,470,185
21469,27986,386,92
21470,31284,384,103
21471,41846,446,138
21472,47868,468,158
21473,30058,358,99
21474,5498,98,18
21475,16728,228,55
21476,12600,300,41
21477,41848,448,138
21478,23414,314,77
21479,13158,258,43
21480,42752,452,141
21481,30694,394,101
21482,33676,376,111
21483,43076,476,142
21484,29788,388,98
21485,80104,604,265
21486,96112,712,318
21487,37564,364,124
21488,41884,484,138
21489,18838,238,62
21490,12536,236,41
21491,20710,310,68
21492,51486,486,170
21493,49382,482,163
21494,54776,476,181
21495,48154,454,159
21496,49646,446,164
21497,27652,352,91
21498,38176,376,126
21499,58688,488,194
21500,11024,224,36
21501,17086,286,56
21502,32174,374,106
21503,15892,292,52
21504,33360,360,110
21505,10428,228,34
21506,21640,340,71
21507,40330,430,133
21508,70764,564,234
21509,27378,378,90
21510,15844,244,52
21511,20104,304,66
21512,14358,258,47
21513,59018,518,195
21514,44272,472,146
21515,10070,170,33
21516,30412,412,100
21517,29800,400,98
21518,21006,306,69
21519,25526,326,84
21520,6732,132,22
21521,3736,136,12
21522,13762,262,45
21523,50900,500,168
21524,18566,266,61
21525,30052,352,99
21526,25292,392,83
21527,41230,430,136
21528,27954,354,92
21529,46584,384,154
21530,26122,322,86
21531,16170,270,53
21532,46688,488,154
21533,22816,316,75
21534,49960,460,165
21535,37324,424,123
21536,12866,266,42
21537,15022,322,49
21538,16760,260,55
21539,66254,554,219
21540,19428,228,64
21541,19166,266,63
21542,21286,286,70
21543,14104,304,46
21544,64170,570,212
21545,35820,420,118
21546,9540,240,31
21547,16782,282,55
21548,18920,320,62
21549,43974,474,145
21550,98828,728,327
21551,90634,634,300
21552,47254,454,156
21553,19200,300,63
21554,21918,318,72
21555,37926,426,125
21556,68688,588,227
21557,30668,368,101
21558,11032,232,36
21559,31264,364,103
21560,29180,380,96
21561,15868,268,52
21562,2230,130,7
21563,99108,708,328
21564,13144,244,43
21565,55116,516,182
21566,28252,352,93
21567,28822,322,95
21568,32774,374,108
21569,26444,344,87
21570,77112,612,255
21571,57790,490,191
21572,17644,244,58
21573,38492,392,127
21574,20982,282,69
21575,38828,428,128
21576,26766,366,88
21577,16506,306,54
21578,15562,262,51
21579,2904,204,9
21580,40034,434,132
21581,7052,152,23
21582,20722,322,68
21583,37876,376,125
21584,47870,470,158
21585,18024,324,59
21586,14670,270,48
21587,18598,298,61
21588,14646,246,48
21589,23782,382,78
21590,24576,276,81
21591,4930,130,16
21592,16808,308,55
21593,16176,276,53
21594,7042,142,23
21595,18888,288,62
21596,5544,144,18
21597,48780,480,161
21598,47872,472,158
21599,85232,632,282
21600,20086,286,66
21601,56018,518,185
21602,47228,428,156
21603,25546,346,84
21604,48190,490,159
21605,44596,496,147
21606,19774,274,65
21607,59956,556,198
21608,33054,354,109
21609,16144,244,53
21610,19784,284,65
21611,61140,540,202
21612,55734,534,184
21613,18862,262,62
21614,18576,276,61
21615,16532,332,54
21616,41528,428,137
21617,31256,356,103
21618,51510,510,170
21619,25220,320,83
21620,48494,494,160
21621,28260,360,93
21622,18024,324,59
21623,23752,352,78
21624,17618,218,58
21625,86754,654,287
21626,106042,742,351
21627,30078,378,99
21628,17710,310,58
21629,10084,184,33
21630,24876,276,82
21631,9764,164,32
21632,45200,500,149
21633,42766,466,141
21634,46402,502,153
21635,40894,394,135
21636,52084,484,172
21637,115986,786,384
21638,15496,196,51
21639,51520,520,170
21640,7118,218,23
21641,35170,370,116
21642,38506,406,127
21643,26766,366,88
21644,39736,436,131
21645,18020,320,59
21646,21526,226,71
21647,54504,504,180
21648,5238,138,17
21649,15290,290,50
21650,52996,496,175
21651,59936,536,198
21652,29198,398,96
21653,33054,354,109
21654,13998,198,46
21655,16168,268,53
21656,21038,338,69
21657,64442,542,213
21658,24382,382,80
21659,20420,320,67
21660,15568,268,51
21661,25832,332,85
21662,24638,338,81
21663,38790,390,128
21664,49694,494,164
21665,37034,434,122
21666,54228,528,179
21667,20070,270,66
21668,3436,136,11
21669,25556,356,84
21670,14714,314,48
21671,20700,300,68
21672,12258,258,40
21673,23116,316,76
21674,30708,408,101
21675,4676,176,15
21676,23742,342,78
21677,40042,442,132
21678,33102,402,109
21679,19478,278,64
21680,30068,368,99
21681,8030,230,26
21682,25860,360,85
21683,5922,222,19
21684,5544,144,18
21685,12866,266,42
21686,9208,208,30
21687,52118,518,172
21688,21040,340,69
21689,37942,442,125
21690,26992,292,89
21691,18882,282,62
21692,4970,170,16
21693,39460,460,130
21694,33972,372,112
21695,3156,156,10
21696,37626,426,124
21697,14634,234,48
21698,68970,570,228
21699,17048,248,56
21700,9510,210,31
21701,24344,344,80
21702,35492,392,117
21703,6572,272,21
21704,13440,240,44
21705,44260,460,146
21706,16722,222,55
21707,6794,194,22
21708,5540,140,18
21709,4908,108,16
21710,19224,324,63
21711,30310,310,100
21712,8868,168,29
21713,42750,450,141
21714,11330,230,37
21715,31592,392,104
21716,60524,524,200
21717,65978,578,218
21718,18288,288,60
21719,21896,296,72
21720,25542,342,84
21721,43060,460,142
21722,33718,418,111
21723,70182,582,232
21724,29428,328,97
21725,13410,210,44
21726,74094,594,245
21727,58148,548,192
21728,37010,410,122
21729,30652,352,101
21730,40044,444,132
21731,24078,378,79
21732,9812,212,32
21733,28208,308,93
21734,14704,304,48
21735,79234,634,262
21736,21290,290,70
21737,30992,392,102
21738,12818,218,42
21739,16206,306,53
21740,21060,360,69
21741,42484,484,140
21742,6472,172,21
21743,20712,312,68
21744,16740,240,55
21745,24922,322,82
21746,22792,292,75
21747,8308,208,27
21748,12864,264,42
21749,43982,482,145
21750,39760,460,131
21751,32780,380,108
21752,3192,192,10
21753,7448,248,24
21754,33404,404,110
21755,56908,508,188
21756,53902,502,178
21757,47898,498,158
21758,56602,502,187
21759,43304,404,143
21760,40866,366,135
21761,29696,296,98
21762,21362,362,70
21763,57504,504,190
21764,29070,270,96
21765,19788,288,65
21766,78332,632,259
21767,5250,150,17
21768,30078,378,99
21769,16080,180,53
21770,36368,368,120
21771,66252,552,219
21772,27334,334,90
21773,14622,222,48
21774,9526,226,31
21775,26702,302,88
21776,7340,140,24
21777,41488,388,137
21778,50900,500,168
21779,13452,252,44
21780,38234,434,126
21781,22190,290,73
21782,51470,470,170
21783,12534,234,41
21784,18316,316,60
21785,9490,190,31
21786,18880,280,62
21787,11330,230,37
21788,48504,504,160
21789,39790,490,131
21790,18320,320,60
21791,27032,332,89
21792,40036,436,132
21793,48458,458,160
21794,72322,622,239
21795,26748,348,88
21796,25284,384,83
21797,20088,288,66
21798,48204,504,159
21799,11656,256,38
21800,18850,250,62
21801,35516,416,117
21802,40896,396,135
21803,8574,174,28
21804,1568,68,5
21805,24666,366,81
21806,73810,610,244
21807,21594,294,71
21808,26160,360,86
21809,9222,222,30
21810,14646,246,48
21811,37888,388,125
21812,13188,288,43
21813,27324,324,90
21814,7400,200,24
21815,5576,176,18
21816,44884,484,148
21817,17412,312,57
21818,66256,556,219
21819,42770,470,141
21820,21900,300,72
21821,23726,326,78
21822,17026,226,56
21823,25232,332,83
21824,6770,170,22
21825,21340,340,70
21826,65954,554,218
21827,21954,354,72
21828,46080,480,152
21829,21562,262,71
21830,12802,202,42
21831,25568,368,84
21832,40328,428,133
21833,23756,356,78
21834,4584,84,15
21835,57820,520,191
21836,11278,178,37
21837,82520,620,273
21838,38208,408,126
21839,49688,488,164
21840,40652,452,134
21841,33412,412,110
21842,21268,268,70
21843,37924,424,125
21844,21614,314,71
21845,66248,548,219
21846,17104,304,56
21847,69006,606,228
21848,11642,242,38
21849,8300,200,27
21850,17416,316,57
21851,24034,334,79
21852,18888,288,62
21853,29406,306,97
21854,7686,186,25
21855,29524,424,97
21856,43066,466,142
21857,72890,590,241
21858,15876,276,52
21859,103030,730,341
21860,13388,188,44
21861,14038,238,46
21862,12900,300,42
21863,7388,188,24
21864,22828,328,75
21865,6864,264,22
21866,4036,136,13
21867,63240,540,209
21868,49668,468,164
21869,30978,378,102
21870,15566,266,51
21871,14848,148,49
21872,33710,410,111
21873,14398,298,47
21874,7078,178,23
21875,81344,644,269
21876,7092,192,23
21877,40366,466,133
21878,27678,378,91
21879,78342,642,259
21880,44568,468,147
21881,40322,422,133
21882,62918,518,208
21883,21984,384,72
21884,4080,180,13
21885,43952,452,145
21886,40646,446,134
21887,13506,306,44
21888,38192,392,126
21889,22832,332,75
21890,13198,298,43
21891,35528,428,117
21892,17990,290,59
21893,70818,618,234
21894,21314,314,70
21895,49692,492,164
21896,33098,398,109
21897,29424,324,97
21898,2182,82,7
21899,4914,114,16
21900,13708,208,45
21901,72628,628,240
21902,78612,612,260
21903,36728,428,121
21904,16160,260,53
21905,32802,402,108
21906,29446,346,97
21907,28538,338,94
21908,39454,454,130
21909,5632,232,18
21910,11356,256,37
21911,32786,386,108
21912,18338,338,60
21913,64446,546,213
21914,6150,150,20
21915,42470,470,140
21916,40072,472,132
21917,27114,414,89
21918,55146,546,182
21919,14890,190,49
21920,30956,356,102
21921,41854,454,138
21922,48174,474,159
21923,7458,258,24
21924,15258,258,50
21925,10384,184,34
21926,7102,202,23
21927,39730,430,131
21928,36376,376,120
21929,40946,446,135
21930,42452,452,140
21931,45158,458,149
21932,20988,288,69
21933,49676,476,164
21934,56034,534,185
21935,58434,534,193
21936,9774,174,32
21937,42734,434,141
21938,14998,298,49
21939,18000,300,59
21940,102716,716,340
21941,25234,334,83
21942,15616,316,51
21943,91574,674,303
21944,25532,332,84
21945,15242,242,50
21946,32456,356,107
21947,10164,264,33
21948,17380,280,57
21949,10696,196,35
21950,4066,166,13
21951,11618,218,38
21952,65062,562,215
21953,73780,580,244
21954,33672,372,111
21955,19170,270,63
21956,53612,512,177
21957,45764,464,151
21958,33384,384,110
21959,61150,550,202
21960,66582,582,220
21961,22238,338,73
21962,24072,372,79
21963,38874,474,128
21964,1874,74,6
21965,23426,326,77
21966,26142,342,86
21967,9804,204,32
21968,22844,344,75
21969,10114,214,33
21970,19730,230,65
21971,76510,610,253
21972,43366,466,143
21973,8630,230,28
21974,43334,434,143
21975,23142,342,76
21976,69880,580,231
21977,11956,256,39
21978,83442,642,276
21979,45186,486,149
21980,14646,246,48
21981,20428,328,67
21982,74410,610,246
21983,75928,628,251
21984,44566,466,147
21985,35492,392,117
21986,11234,134,37
21987,14612,212,48
21988,5828,128,19
21989,35188,388,116
21990,39418,418,130
21991,7068,168,23
21992,18276,276,60
21993,8540,140,28
21994,21600,300,71
21995,39740,440,131
21996,40894,394,135
21997,21936,336,72
21998,30084,384,99
21999,9500,200,31
22000,67490,590,223
22001,63840,540,211
22002,48182,482,159
22003,14390,290,47
22004,69572,572,230
22005,5568,168,18
22006,29432,332,97
22007,21880,280,72
22008,33122,422,109
22009,42152,452,139
22010,55702,502,184
22011,73794,594,244
22012,19546,346,64
22013,21948,348,72
22014,66268,568,219
22015,69288,588,229
22016,16462,262,54
22017,35472,372,117
22018,28186,286,93
22019,42974,374,142
22020,15520,220,51
22021,12466,166,41
22022,23480,380,77
22023,36074,374,119
22024,23426,326,77
22025,12008,308,39
22026,25866,366,85
22027,18566,266,61
22028,15878,278,52
22029,37916,416,125
22030,54242,542,179
22031,12866,266,42
22032,16810,310,55
22033,15598,298,51
22034,44566,466,147
22035,18942,342,62
22036,34286,386,113
22037,27068,368,89
22038,7994,194,26
22039,16204,304,53
22040,59024,524,195
22041,9254,254,30
22042,71990,590,238
22043,27656,356,91
22044,30952,352,102
22045,21914,314,72
22046,71698,598,237
22047,28200,300,93
22048,9796,196,32
22049,54840,540,181
22050,27062,362,89
22051,20998,298,69
22052,14940,240,49
22053,46368,468,153
22054,43048,448,142
22055,33062,362,109
22056,17116,316,56
22057,3970,70,13
22058,3782,182,12
22059,17364,264,57
22060,57222,522,189
22061,17404,304,57
22062,77122,622,255
22063,33740,440,111
22064,4684,184,15
22065,14662,262,48
22066,17686,286,58
22067,23418,318,77
22068,29196,396,96
22069,76216,616,252
22070,57832,532,191
22071,62938,538,208
22072,17654,254,58
22073,35512,412,117
22074,74130,630,245
22075,33994,394,112
22076,25874,374,85
22077,75036,636,248
22078,12546,246,41
22079,57538,538,190
22080,4962,162,16
22081,75006,606,248
22082,15896,296,52
22083,40954,454,135
22084,8846,146,29
22085,41508,408,137
22086,7066,166,23
22087,39084,384,129
22088,9530,230,31
22089,34328,428,113
22090,14104,304,46
22091,48438,438,160
22092,26420,320,87
22093,39376,376,130
22094,25560,360,84
22095,33094,394,109
22096,43636,436,144
22097,44894,494,148
22098,23452,352,77
22099,64440,540,213
22100,8270,170,27
22101,20100,300,66
22102,6428,128,21
22103,14960,260,49
22104,15800,200,52
22105,23644,244,78
22106,25526,326,84
22107,22160,260,73
22108,39994,394,132
22109,10380,180,34
22110,14354,254,47
22111,32140,340,106
22112,14328,228,47
22113,29774,374,98
22114,21262,262,70
22115,64164,564,212
22116,47854,454,158
22117,15878,278,52
22118,25768,268,85
22119,36128,428,119
22120,21294,294,70
22121,15858,258,52
22122,64150,550,212
22123,25860,360,85
22124,20998,298,69
22125,56926,526,188
22126,37336,436,123
22127,35834,434,118
22128,47236,436,156
22129,15886,286,52
22130,56642,542,187
22131,13148,248,43
22132,33998,398,112
22133,47238,438,156
22134,14044,244,46
22135,15500,200,51
22136,15868,268,52
22137,91586,686,303
22138,23444,344,77
22139,45776,476,151
22140,21334,334,70
22141,66862,562,221
22142,33710,410,111
22143,46346,446,153
22144,42442,442,140
22145,21608,308,71
22146,55410,510,183
22147,10704,204,35
22148,4938,138,16
22149,18014,314,59
22150,18620,320,61
22151,22484,284,74
22152,16800,300,55
22153,48160,460,159
22154,36706,406,121
22155,8924,224,29
22156,16778,278,55
22157,31640,440,104
22158,7380,180,24
22159,62660,560,207
22160,34312,412,113
22161,6774,174,22
22162,58116,516,192
22163,39708,408,131
22164,19530,330,64
22165,13768,268,45
22166,14334,234,47
22167,6118,118,20
22168,30384,384,100
22169,53612,512,177
22170,33078,378,109
22171,50588,488,167
22172,53002,502,175
22173,73516,616,243
22174,43950,450,145
22175,23438,338,77
22176,35466,366,117
22177,10718,218,35
22178,42716,416,141
22179,34016,416,112
22180,24670,370,81
22181,31018,418,102
22182,22846,346,75
22183,32200,400,106
22184,31592,392,104
22185,14682,282,48
22186,9180,180,30
22187,16148,248,53
22188,6158,158,20
22189,30980,380,102
22190,39442,442,130
22191,7332,132,24
22192,60576,576,200
22193,2828,128,9
22194,13418,218,44
22195,60838,538,201
22196,37964,464,125
22197,16446,246,54
22198,64152,552,212
22199,59052,552,195
22200,39104,404,129
22201,22860,360,75
22202,10110,210,33
22203,62974,574,208
22204,16780,280,55
22205,10666,166,35
22206,13664,164,45
22207,20442,342,67
22208,10180,280,33
22209,7960,160,26
22210,26948,248,89
22211,39468,468,130
22212,53012,512,175
22213,59308,508,196
22214,44262,462,146
22215,53842,442,178
22216,7440,240,24
22217,22192,292,73
22218,10468,268,34
22219,50622,522,167
22220,48506,506,160
22221,42144,444,139
22222,12528,228,41
22223,74956,556,248
22224,25252,352,83
22225,44266,466,146
22226,28600,400,94
22227,87646,646,290
22228,14034,234,46
22229,88860,660,294
22230,47276,476,156
22231,19152,252,63
22232,10652,152,35
22233,10176,276,33
22234,10936,136,36
22235,7940,140,26
22236,35802,402,118
22237,43016,416,142
22238,37670,470,124
22239,40650,450,134
22240,7960,160,26
22241,11942,242,39
22242,19770,270,65
22243,5516,116,18
22244,22214,314,73
22245,57272,572,189
22246,57224,524,189
22247,48484,484,160
22248,14068,268,46
22249,7706,206,25
22250,22218,318,73
22251,18302,302,60
22252,40940,440,135
22253,15882,282,52
22254,27094,394,89
22255,11874,174,39
22256,32166,366,106
22257,6466,166,21
22258,9214,214,30
22259,15598,298,51
22260,7914,114,26
22261,7414,214,24
22262,20138,338,66
22263,22216,316,73
22264,1296,96,4
22265,2218,118,7
22266,30366,366,100
22267,48168,468,159
22268,75294,594,249
22269,28846,346,95
22270,16140,240,53
22271,44824,424,148
22272,39400,400,130
22273,16802,302,55
